Id,SalePrice
2063,113257.3401291492
2064,144773.70365647983
2065,125338.67367422467
2066,165921.81761833178
2067,125294.43672811949
2068,134238.21505652452
2069,83718.85141973002
2070,109792.22479904506
2071,98939.5484339356
2072,120455.55715313797
2073,143269.40640751625
2074,167569.70535561087
2075,144315.13388922263
2076,115519.06154449916
2077,150945.65595824114
2078,131109.37342352857
2079,133630.72014371603
2080,118612.78348018901
2081,125314.15324501721
2082,147193.8026487518
2083,138158.9157214351
2084,107761.79602383562
2085,119477.962034171
2086,134552.84797605223
2087,120505.48135942515
2088,95162.30424686747
2089,79721.01664388519
2090,131556.34513429986
2091,126107.09760169646
2092,115698.10254013888
2093,135682.8662681055
2094,110020.3991082986
2095,153541.11846828042
2096,80813.11396140372
2097,92588.33627857541
2098,149704.86945156375
2099,62734.28130312465
2100,94087.16891346763
2101,113799.73264286561
2102,120348.60875444564
2103,103997.71916910949
2104,132858.70419749594
2105,132305.35159323012
2106,57921.449342274114
2107,191584.532474785
2108,112575.63043703981
2109,109608.76366272305
2110,123060.3231352455
2111,136543.50558171037
2112,140191.1747175524
2113,126844.8325094634
2114,114831.89477207248
2115,159377.58871579383
2116,118618.3129491118
2117,152600.76016976943
2118,122222.6584184614
2119,107722.36127906688
2120,120267.03737366108
2121,102392.73484350022
2122,97197.59703162576
2123,89718.77071156187
2124,161214.259365697
2125,116612.50157360929
2126,150543.4343213871
2127,154294.82632496615
2128,132101.92036473018
2129,98917.25407479603
2130,141456.70920500657
2131,147326.1321478428
2132,111572.95476438003
2133,115829.98286622945
2134,124319.8040720324
2135,81798.38608831541
2136,77861.33310106413
2137,114073.38412131037
2138,134421.80824064187
2139,149165.61242633956
2140,140026.47254380008
2141,149564.48270696562
2142,134831.56172473665
2143,140315.2410358414
2144,115622.68292148039
2145,137433.33893450277
2146,156426.95479684733
2147,137648.82194203744
2148,138301.73625182649
2149,157677.24689224118
2150,226978.3187339987
2151,105170.82238487642
2152,162277.1234077806
2153,175914.2496650124
2154,111464.92663793504
2155,135533.79759381487
2156,267649.5588043957
2157,221191.66092252333
2158,226566.1848176182
2159,198425.85991336132
2160,168072.86162825118
2161,240560.11342162508
2162,434888.99915793486
2163,342560.9470603825
2164,240439.70733930788
2165,213457.88641590305
2166,144299.95490348496
2167,206645.51122332606
2168,194985.32338605126
2169,198307.4815719062
2170,212662.47806572323
2171,147122.71585998416
2172,137754.51310132243
2173,146580.41768763296
2174,222188.4910524368
2175,281515.1602786865
2176,352771.9071979441
2177,240838.52162552855
2178,213376.21761757994
2179,146829.65087017245
2180,262364.16611590923
2181,187045.28378436313
2182,219794.69824858307
2183,194256.54194700657
2184,129547.91974403971
2185,121340.66471206835
2186,140037.59337212687
2187,157327.92902032522
2188,149436.62331656917
2189,217480.24905828107
2190,81404.94114836748
2191,81096.46323616886
2192,98067.97940216443
2193,110096.06455837711
2194,108673.35600862338
2195,120410.67173539706
2196,116432.47979829986
2197,127904.28338902655
2198,149985.30860536094
2199,186471.25470833524
2200,148467.474304356
2201,141514.04600231588
2202,194444.55570946189
2203,149685.54970224795
2204,193162.68438811757
2205,122089.47826782786
2206,141078.2519475685
2207,234403.09864641377
2208,238739.92121730006
2209,240761.8394943707
2210,126980.71034871828
2211,115234.90710408034
2212,117469.57440712774
2213,111103.11583834008
2214,123063.28343875757
2215,104008.72961437218
2216,149547.54226558428
2217,74445.30169000849
2218,70014.13452487478
2219,75608.14577700576
2220,67172.30361489444
2221,357389.75140938774
2222,266551.83401595894
2223,293465.58609117643
2224,220288.56650722612
2225,120211.43877105913
2226,197105.9964856367
2227,200536.5315070107
2228,257080.64413664333
2229,253957.38393432173
2230,144537.9250746689
2231,213665.4695063851
2232,180111.30051434884
2233,177612.12417877105
2234,229092.84289143278
2235,232710.08885040425
2236,254765.91577552166
2237,333749.67242923024
2238,205481.9019983279
2239,100524.58634444396
2240,166126.8082479976
2241,191540.66439513073
2242,126773.12868146926
2243,123545.43311468106
2244,110797.78221618345
2245,99420.58758195846
2246,138046.6658898443
2247,114348.12096207683
2248,123987.88156240871
2249,128731.57012839608
2250,134459.56740223078
2251,117324.30653841463
2252,174253.55931862546
2253,156179.61195591747
2254,181984.42069715215
2255,188432.4848586263
2256,176444.3984848381
2257,223418.30618745615
2258,165497.16085083593
2259,180143.48601221477
2260,155964.69272997757
2261,188470.84398332302
2262,205664.79402562507
2263,399019.1932428895
2264,383661.43830286287
2265,173491.20727378904
2266,306823.91654927237
2267,373792.4122233672
2268,390428.20956939115
2269,146387.16852028933
2270,189014.18042104473
2271,220732.89152043714
2272,205130.87925108377
2273,173277.49924189175
2274,175937.2707766878
2275,165855.0508590576
2276,188248.87550424496
2277,181271.86226447372
2278,147376.07621752916
2279,130140.1394146687
2280,115449.6419146712
2281,168825.90486232715
2282,182776.66248722078
2283,105271.46418241752
2284,115048.08602561502
2285,143611.77321124705
2286,122601.63770052564
2287,340532.2446598138
2288,277138.0477587144
2289,400957.7621313278
2290,377053.87352788175
2291,357216.85603846004
2292,451490.0916104561
2293,425324.3091993207
2294,432366.9167868071
2295,415402.5091903523
2296,243795.2363331549
2297,345923.955496874
2298,332011.9403811439
2299,398138.12849124137
2300,327247.4651838213
2301,325421.08784147084
2302,238141.66681524814
2303,242581.44792420152
2304,225602.10121004516
2305,191857.34842347313
2306,190218.0456354169
2307,187713.93330937644
2308,232820.72304115034
2309,269005.5426510338
2310,242912.83137872958
2311,189481.70079944772
2312,168051.81217589547
2313,170230.22596287352
2314,163615.19726351995
2315,167782.9080761936
2316,181696.19627462362
2317,181653.1463394439
2318,170670.29063722046
2319,169517.26038568013
2320,195894.093113717
2321,233283.09542926186
2322,175732.65853426227
2323,176394.17507799028
2324,161834.47975653404
2325,213906.25003616864
2326,168671.90539418592
2327,212950.87285845412
2328,227826.40059312084
2329,191329.53104087687
2330,178823.24430842214
2331,380333.1006672022
2332,394629.6079673842
2333,312230.77930794866
2334,255643.69916544884
2335,253492.13254489773
2336,309007.8664998896
2337,201352.99096329047
2338,264624.5086797926
2339,211853.15086904023
2340,334130.95635447156
2341,214401.83328688578
2342,230358.8005109958
2343,227826.1294033996
2344,208434.81487437474
2345,222811.94805751063
2346,227600.27905869848
2347,199013.81083228762
2348,255292.2364593751
2349,185830.37601500913
2350,333094.7552087782
2351,262269.46645051637
2352,254472.8641853625
2353,272424.84555775835
2354,125519.10122669637
2355,133385.2613750163
2356,156583.16295187443
2357,198013.7605025643
2358,202736.45599356783
2359,129873.88806981285
2360,114467.72943466825
2361,142855.8281054027
2362,261297.71603804853
2363,140092.6736313375
2364,162958.33292485817
2365,210199.31391590333
2366,194695.37679728167
2367,210189.663736308
2368,203272.33844960073
2369,213112.92914907236
2370,176594.15182069212
2371,167887.1877026771
2372,189440.0376141859
2373,265575.2169293714
2374,285354.77202540403
2375,249582.17151817755
2376,301361.19993080397
2377,405017.45627405576
2378,142360.11045096166
2379,193050.78313139113
2380,145791.17238306988
2381,156010.6284804911
2382,195696.8403383341
2383,212571.52712299683
2384,233970.12981538704
2385,165153.28792075417
2386,134701.72077982343
2387,138984.98939402355
2388,107592.17914827402
2389,136606.64679052224
2390,147645.1826190571
2391,145894.38843932314
2392,112776.63636720451
2393,162401.00872062883
2394,149788.78517044793
2395,207140.0818493176
2396,145078.7935943811
2397,200009.04703980542
2398,133148.71843337716
2399,64637.530198635664
2400,62457.25750273834
2401,111385.5100354003
2402,139902.30622315887
2403,140588.08797685528
2404,154786.10429320953
2405,166962.80088750325
2406,141378.6682580951
2407,124583.60966953021
2408,156443.2105696874
2409,121628.67904131187
2410,169249.5870543571
2411,122824.35952061668
2412,160776.03796862613
2413,131118.24215699983
2414,143629.58623218478
2415,132872.0449026548
2416,128837.27068345249
2417,134529.72045558933
2418,128607.99272404051
2419,126589.62513632055
2420,129749.32792898192
2421,160293.76429320345
2422,105639.59200694926
2423,126492.38506570176
2424,151479.10681450056
2425,199931.29490640087
2426,120890.79835381417
2427,137328.6100860907
2428,186504.95005391788
2429,115095.4311068485
2430,133135.46446064915
2431,109240.1270657031
2432,147618.37037412752
2433,146347.09506633674
2434,123635.59781597422
2435,150036.92543264892
2436,112033.15746332916
2437,115683.31001328253
2438,122495.03880939129
2439,112588.76868992302
2440,122160.96419890912
2441,91007.66013245507
2442,96606.48975890444
2443,122600.92879775281
2444,132226.31908041405
2445,79438.62860087681
2446,134185.63962583046
2447,197741.63576708062
2448,145328.34100584604
2449,110921.9913502693
2450,153923.67018346165
2451,132542.34292753978
2452,197774.89141310236
2453,85193.85544128978
2454,121490.85204434131
2455,112390.09929569579
2456,130329.5864765531
2457,127372.96645716953
2458,122733.29456463327
2459,112969.29018159788
2460,138300.62993880385
2461,120251.55823360082
2462,133013.32818438747
2463,124407.69551624425
2464,184210.1227298594
2465,137977.67657785464
2466,108175.23545666743
2467,143585.9763609623
2468,82729.57148760594
2469,82348.84349091639
2470,193568.12863824904
2471,200337.66691345742
2472,171903.2462875444
2473,110374.28812342556
2474,83269.04084368427
2475,210536.55901257525
2476,115945.53893640151
2477,126895.58391386409
2478,147740.43326067645
2479,108831.44991137488
2480,157468.17721453687
2481,125963.43470336625
2482,127550.37658804224
2483,111317.76845395153
2484,125032.59934200751
2485,132785.97132547683
2486,156259.78048529703
2487,186999.54887326408
2488,160429.644238559
2489,153928.05587718674
2490,156574.52104155152
2491,92365.41690893815
2492,191424.79367805
2493,160851.1471491237
2494,150940.24895257948
2495,87471.02348311506
2496,257018.99233352934
2497,139392.9797789908
2498,109155.73963269746
2499,92610.96997003538
2500,140498.71596823726
2501,139730.97999591875
2502,138411.4065697624
2503,97889.50414451862
2504,175306.81241983888
2505,229088.0365626872
2506,268882.38659089775
2507,308735.78670839337
2508,265784.98502304044
2509,218609.51546434464
2510,219056.867830387
2511,173382.97753916864
2512,214810.5914430463
2513,220942.68723604162
2514,276924.44027754944
2515,151790.96031443126
2516,175472.0252290164
2517,141262.2286118882
2518,150034.7137068736
2519,230540.1933614275
2520,211504.86640738996
2521,189780.45007785564
2522,220748.038470762
2523,112703.34017999066
2524,140194.52447137586
2525,145151.9338563941
2526,138884.55059853944
2527,119285.32741115187
2528,126880.87197064621
2529,137909.2117940156
2530,131638.91808881972
2531,238206.35216272846
2532,232103.9909424126
2533,199222.66146916212
2534,229398.06622219135
2535,306110.2047543463
2536,238768.69959916678
2537,226150.4436698556
2538,177504.31789152249
2539,185427.02611307285
2540,172993.0214082541
2541,177687.43152736558
2542,167866.11986867862
2543,120573.28277337099
2544,120465.06645307373
2545,134375.9777268389
2546,126580.14995061481
2547,138973.49412817
2548,149120.58892124292
2549,159193.61191619956
2550,289489.5391354692
2551,153506.81372391313
2552,126805.1813182726
2553,73043.47592752437
2554,118515.16234549528
2555,114225.40280102204
2556,104817.23734868171
2557,101860.58189328854
2558,160350.97423920874
2559,142684.4212540765
2560,149895.9646321859
2561,146911.67155914108
2562,137490.09962194192
2563,157269.37658571702
2564,193273.21146324003
2565,156045.71305029557
2566,170661.58670492037
2567,132451.6104221424
2568,200055.54963547768
2569,205467.31859174173
2570,124634.2744711006
2571,199930.78052665462
2572,141388.94623052696
2573,218122.24608801006
2574,285314.7512867331
2575,135600.58736662182
2576,134731.7197616166
2577,167040.28809490093
2578,83544.4438000629
2579,56813.13036043579
2580,121040.55759574224
2581,107654.15408141693
2582,109095.75777670287
2583,282581.5530660343
2584,164350.03427853406
2585,206156.65725266456
2586,205737.2587315903
2587,188922.09099271186
2588,144967.43818429796
2589,144030.81215431655
2590,210194.71580619126
2591,222757.41421396218
2592,223028.11383329664
2593,270571.54472142033
2594,175690.9326998488
2595,186591.1461649794
2596,321705.88952656474
2597,193782.5045921364
2598,266133.1436366462
2599,328450.18925633543
2600,216167.42072628683
2601,160161.67434799057
2602,79990.2197780676
2603,94652.2514097527
2604,92246.74032962779
2605,82148.53359985678
2606,158486.40587508536
2607,199888.35083230832
2608,220005.10573049198
2609,165675.66965686157
2610,112827.67406456234
2611,130272.51407955629
2612,154521.99157223484
2613,130730.45105933119
2614,127872.18122513407
2615,151708.77724041478
2616,151842.6261185898
2617,198680.6811099353
2618,196485.47141072695
2619,185219.8438597189
2620,181445.06304426905
2621,182754.62500425623
2622,188338.07462792168
2623,237723.94540531805
2624,327782.6617564099
2625,316953.4892766419
2626,174787.88252598397
2627,170812.06897447308
2628,458141.50923941773
2629,470419.6425217344
2630,400172.5624688607
2631,475466.8397658392
2632,424880.8004220535
2633,319018.7125822475
2634,376844.53795893217
2635,157954.839982876
2636,181983.41423899741
2637,193065.46526700427
2638,241638.86786676606
2639,185747.60105053315
2640,154956.26075749504
2641,106831.62709603664
2642,197745.28627659703
2643,102293.22162512167
2644,123473.58639844599
2645,107850.86631516389
2646,97791.69578802041
2647,110177.7345522238
2648,143852.09439970527
2649,144094.95472571687
2650,147801.85239186548
2651,147270.0823669116
2652,432540.547564161
2653,266827.7593187566
2654,261805.82364872168
2655,378823.8923775234
2656,330983.63316302333
2657,324506.7207730052
2658,275684.9197640119
2659,315837.8623105314
2660,383573.950134226
2661,347855.0744221954
2662,361410.4699623678
2663,281242.16753695946
2664,262846.4757483882
2665,339491.7528809056
2666,296538.8305715252
2667,152015.2779685288
2668,160894.72746790876
2669,178686.7035696789
2670,276840.8208042263
2671,169656.80461537265
2672,193646.06701803074
2673,190587.43357721122
2674,198249.40818191296
2675,174636.08512087254
2676,185329.9379136339
2677,196487.81995711997
2678,245862.01240506308
2679,286196.6564499652
2680,279355.62670287676
2681,393288.32068076544
2682,322795.7438562516
2683,522092.5719173565
2684,320627.46840237227
2685,347417.768115736
2686,242532.92845350908
2687,322933.4261990575
2688,225918.87096877795
2689,215269.2490789612
2690,458569.93437184225
2691,202538.0970023646
2692,120624.39973847175
2693,208210.7339231566
2694,120267.15129909488
2695,189087.47638469076
2696,177890.1953241908
2697,195124.64384030335
2698,184717.0721387021
2699,175028.0015330133
2700,165060.48769732128
2701,148780.29814189085
2702,117199.486851365
2703,125015.53424047538
2704,134663.43548572215
2705,121475.45254889707
2706,119205.53122884764
2707,127970.86262409389
2708,134581.70404799457
2709,114897.55556373899
2710,130330.38976904762
2711,278086.1101944639
2712,361667.30765243754
2713,164693.89500181208
2714,149417.59055600574
2715,165412.98253655358
2716,152047.02749088805
2717,183331.67444618008
2718,223854.09347145123
2719,152701.57734699437
2720,162844.4961345035
2721,139764.65750215383
2722,161362.34548833998
2723,141844.0690807593
2724,126400.68261361869
2725,135806.27387984956
2726,142783.04531254625
2727,185696.82837063118
2728,172349.43551591728
2729,148814.59261500378
2730,142816.81939877608
2731,127439.49144769485
2732,121958.1264969905
2733,153283.2972234937
2734,143818.38280856583
